CUST_ID,risk_score_trackB
SYN_7938,0.46100184
SYN_7964,0.3638576
SYN_7975,0.275995
SYN_7979,0.19821453
SYN_7989,0.23486266
SYN_7998,0.26881453
SYN_8000,0.17073219
SYN_8020,0.25778887
SYN_8032,0.3485902
SYN_8051,0.38566616
SYN_8054,0.346495
SYN_8075,0.07377455
SYN_8084,0.043119594
SYN_8093,0.12482471
SYN_8099,0.18613021
SYN_8102,0.3353596
SYN_8112,0.33752757
SYN_8116,0.27231407
SYN_8120,0.14307407
SYN_8121,0.30599704
SYN_8130,0.46486232
SYN_8132,0.5949938
SYN_8155,0.59650993
SYN_8161,0.41611463
SYN_8163,0.13230854
SYN_8166,0.18647425
SYN_8179,0.45152044
SYN_8201,0.22799517
SYN_8212,0.3572907
SYN_8227,0.5904488
SYN_8240,0.4043371
SYN_8252,0.42138055
SYN_8269,0.10819257
SYN_8280,0.3390129
SYN_8286,0.18738458
SYN_8292,0.3001687
SYN_8299,0.2258917
SYN_8301,0.4940621
SYN_8314,0.3171833
SYN_8317,0.4397496
SYN_8344,0.44586304
SYN_8347,0.35124895
SYN_8350,0.15441197
SYN_8351,0.56187004
SYN_8352,0.33974466
SYN_8353,0.4014994
SYN_8357,0.51278216
SYN_8363,0.36844105
SYN_8372,0.1386646
SYN_8374,0.0713082
SYN_8383,0.68077195
SYN_8387,0.24962763
SYN_8396,0.0957486
SYN_8399,0.28763744
SYN_8406,0.60964304
SYN_8407,0.46723628
SYN_8408,0.31687188
SYN_8412,0.43058532
SYN_8433,0.29735512
SYN_8441,0.26838452
SYN_8444,0.39636204
SYN_8447,0.22540863
SYN_8459,0.36421603
SYN_8466,0.37154394
SYN_8484,0.2824321
SYN_8488,0.23262665
SYN_8492,0.66352123
SYN_8494,0.2824212
SYN_8501,0.05281575
SYN_8509,0.347654
SYN_8519,0.46734938
SYN_8533,0.34596026
SYN_8534,0.65759015
SYN_8544,0.3287437
SYN_8555,0.3876685
SYN_8561,0.40331227
SYN_8583,0.19824836
SYN_8597,0.6554437
SYN_8599,0.2571701
SYN_8602,0.3125621
SYN_8607,0.31372997
SYN_8614,0.087855
SYN_8624,0.5136528
SYN_8640,0.34758988
SYN_8648,0.1275103
SYN_8651,0.31978104
SYN_8665,0.106793806
SYN_8672,0.29405853
SYN_8676,0.47054493
SYN_8684,0.5994705
SYN_8685,0.7138809
SYN_8698,0.2462524
SYN_8699,0.3464128
SYN_8700,0.4019623
SYN_8716,0.35261604
SYN_8718,0.2703585
SYN_8719,0.68123746
SYN_8721,0.25135246
SYN_8723,0.31334746
SYN_8726,0.19889249
SYN_8731,0.21832907
SYN_8747,0.338095
SYN_8748,0.24962604
SYN_8753,0.43479502
SYN_8759,0.34047127
SYN_8785,0.13497245
SYN_8808,0.65451014
SYN_8812,0.568269
SYN_8830,0.6438642
SYN_8831,0.39711636
SYN_8832,0.72165453
SYN_8843,0.28860247
SYN_8844,0.57225084
SYN_8846,0.42223263
SYN_8854,0.52658737
SYN_8875,0.43139952
SYN_8876,0.37520218
SYN_8882,0.3137091
SYN_8888,0.43891773
SYN_8902,0.37280443
SYN_8928,0.47605062
SYN_8932,0.4875006
SYN_8934,0.22125474
SYN_8946,0.5122328
SYN_8948,0.09519706
SYN_8953,0.42693323
SYN_8954,0.40220806
SYN_8958,0.24045755
SYN_8963,0.31165516
SYN_8982,0.7226582
SYN_8983,0.39717793
SYN_8995,0.10416597
SYN_9005,0.20326108
SYN_9010,0.40120357
SYN_9016,0.1441564
SYN_9026,0.121868834
SYN_9044,0.21750903
SYN_9052,0.17195235
SYN_9059,0.2837191
SYN_9061,0.30671358
SYN_9068,0.38433963
SYN_9092,0.29352903
SYN_9099,0.47648954
SYN_9112,0.24196704
SYN_9117,0.41756654
SYN_9123,0.21693002
SYN_9127,0.28681
SYN_9133,0.35729727
SYN_9143,0.50229764
SYN_9169,0.2991219
SYN_9185,0.32389542
SYN_9204,0.43505755
SYN_9214,0.34455752
SYN_9218,0.2767148
SYN_9231,0.26141945
SYN_9240,0.5031088
SYN_9250,0.4729278
SYN_9251,0.3117233
SYN_9260,0.39157853
SYN_9261,0.30380577
SYN_9262,0.30590594
SYN_9271,0.25605747
SYN_9275,0.24817327
SYN_9290,0.35795385
SYN_9296,0.2870116
SYN_9307,0.45470583
SYN_9318,0.019474972
SYN_9322,0.2943804
SYN_9324,0.35512108
SYN_9331,0.40678373
SYN_9337,0.39311424
SYN_9352,0.14386949
SYN_9353,0.30421188
SYN_9357,0.3458637
SYN_9386,0.2371652
SYN_9387,0.6588632
SYN_9390,0.3897979
SYN_9400,0.33541384
SYN_9405,0.50247437
SYN_9406,0.42463592
SYN_9418,0.10376272
SYN_9422,0.23234507
SYN_9423,0.48657954
SYN_9424,0.42444685
SYN_9437,0.4095185
SYN_9447,0.2603484
SYN_9458,0.38045764
SYN_9461,0.24658081
SYN_9464,0.17634057
SYN_9469,0.5256029
SYN_9482,0.068150535
SYN_9487,0.3113503
SYN_9491,0.27649513
SYN_9493,0.34575266
SYN_9496,0.460864
SYN_9497,0.451348
SYN_9505,0.2898477
SYN_9510,0.5188305
SYN_9517,0.28099093
SYN_9518,0.33282277
SYN_9533,0.33429366
SYN_9538,0.3016817
SYN_9541,0.5567918
SYN_9543,0.42296556
SYN_9549,0.5006403
SYN_9553,0.45941246
SYN_9556,0.41989738
SYN_9558,0.160526
SYN_9559,0.17842488
SYN_9571,0.32868233
SYN_9574,0.12376324
SYN_9578,0.49235323
SYN_9580,0.4812865
SYN_9582,0.5362084
SYN_9584,0.23316959
SYN_9586,0.35724497
SYN_9595,0.29949775
SYN_9602,0.37714708
SYN_9616,0.38080665
SYN_9620,0.4826381
SYN_9622,0.28312543
SYN_9624,0.18676236
SYN_9632,0.5462779
SYN_9636,0.25400633
SYN_9638,0.29790303
SYN_9644,0.64332765
SYN_9648,0.31277007
SYN_9658,0.30797493
SYN_9673,0.10462155
SYN_9678,0.2652498
SYN_9681,0.699326
SYN_9686,0.46022683
SYN_9688,0.24537024
SYN_9692,0.5235716
SYN_9694,0.22113645
SYN_9709,0.35448605
SYN_9710,0.245404
SYN_9731,0.7280997
SYN_9738,0.5368893
SYN_9749,0.2121753
SYN_9756,0.30802083
SYN_9776,0.6122145
SYN_9778,0.30176687
SYN_9785,0.22895223
SYN_9797,0.21432726
SYN_9804,0.21358041
SYN_9805,0.26110834
SYN_9811,0.2945798
SYN_9814,0.14227095
SYN_9815,0.45599598
SYN_9816,0.4661616
SYN_9828,0.5974513
SYN_9836,0.33228344
SYN_9838,0.3016301
SYN_9849,0.29262435
SYN_9867,0.23790237
SYN_9883,0.5966384
SYN_9889,0.32800022
SYN_9911,0.58718294
SYN_9913,0.4274082
SYN_9917,0.2491406
SYN_9925,0.44340482
SYN_9926,0.39064625
SYN_9935,0.3188264
SYN_9944,0.5477436
SYN_9945,0.3247991
SYN_9950,0.21234888
SYN_9952,0.35158315
SYN_9962,0.34435272
SYN_9968,0.2529855
SYN_9974,0.45189753
SYN_9997,0.42919233
SYN_9998,0.31732392
SYN_10002,0.22009598
SYN_10011,0.22538158
SYN_10012,0.395428
SYN_10013,0.43570438
SYN_10020,0.14283885
SYN_10024,0.25112054
SYN_10025,0.2781817
SYN_10027,0.22935776
SYN_10046,0.66583997
SYN_10048,0.4254576
SYN_10051,0.38345748
SYN_10057,0.47960773
SYN_10058,0.4247975
SYN_10059,0.293501
SYN_10060,0.20789756
SYN_10068,0.21753444
SYN_10077,0.8647727
SYN_10084,0.38762793
SYN_10093,0.16922067
SYN_10108,0.12345898
SYN_10109,0.2877796
SYN_10112,0.2359377
SYN_10135,0.539081
SYN_10138,0.48668376
SYN_10142,0.4605042
SYN_10145,0.62902075
SYN_10153,0.34826624
SYN_10155,0.16819002
SYN_10160,0.57724917
SYN_10165,0.4920179
SYN_10184,0.2710191
SYN_10185,0.13266094
SYN_10196,0.32925308
SYN_10211,0.3707442
SYN_10221,0.4366324
SYN_10243,0.4281238
SYN_10257,0.3775407
SYN_10268,0.20023157
SYN_10272,0.05571818
SYN_10273,0.31824127
SYN_10277,0.18644738
SYN_10278,0.23024778
SYN_10304,0.26130077
SYN_10305,0.15672095
SYN_10327,0.3907535
SYN_10330,0.12822245
SYN_10331,0.72600186
SYN_10333,0.096139975
SYN_10334,0.27204898
SYN_10353,0.11614509
SYN_10357,0.22192602
SYN_10364,0.23829708
SYN_10387,0.3548429
SYN_10440,0.26585686
SYN_10444,0.21453796
SYN_10458,0.31010565
SYN_10464,0.5205056
SYN_10467,0.36129797
SYN_10480,0.43301907
SYN_10487,0.3517104
SYN_10506,0.2258058
SYN_10510,0.5472998
SYN_10529,0.50742936
SYN_10577,0.36363614
SYN_10594,0.22074187
SYN_10597,0.51091146
SYN_10604,0.10607447
SYN_10605,0.13234761
SYN_10607,0.20993543
SYN_10614,0.18919507
SYN_10635,0.36637697
SYN_10643,0.44232133
SYN_10644,0.39335325
SYN_10656,0.29814926
SYN_10658,0.2503245
SYN_10661,0.27223468
SYN_10670,0.14227937
SYN_10681,0.21489447
SYN_10687,0.15087527
SYN_10691,0.8263267
SYN_10696,0.2915109
SYN_10710,0.50439924
SYN_10730,0.2601527
SYN_10735,0.34072486
SYN_10747,0.37020257
SYN_10759,0.5524037
SYN_10761,0.26641232
SYN_10767,0.6175639
SYN_10782,0.37047142
SYN_10797,0.51697105
SYN_10800,0.24805653
SYN_10802,0.23825723
SYN_10810,0.38842112
SYN_10818,0.34817517
SYN_10819,0.2811291
SYN_10830,0.45653883
SYN_10837,0.25773203
SYN_10862,0.28147465
SYN_10867,0.23293081
SYN_10869,0.17307144
SYN_10880,0.44399738
SYN_10881,0.4341135
SYN_10895,0.27307716
SYN_10922,0.0946688
SYN_10925,0.29485297
SYN_10934,0.06930578
SYN_10938,0.31040868
SYN_10943,0.18769176
SYN_10948,0.18136808
SYN_10958,0.41918236
SYN_10959,0.19072795
SYN_10963,0.106098376
SYN_10965,0.5515946
SYN_10969,0.43319398
SYN_10980,0.20843214
SYN_10989,0.60400957
SYN_10998,0.2690535
SYN_11000,0.46953645
SYN_11004,0.11052018
SYN_11007,0.28825197
SYN_11013,0.5427621
SYN_11014,0.1580205
SYN_11024,0.2761961
SYN_11029,0.5885153
SYN_11044,0.25606298
SYN_11046,0.46843728
SYN_11062,0.20510906
SYN_11066,0.48902503
SYN_11077,0.38083354
SYN_11078,0.35173222
SYN_11080,0.2653792
SYN_11086,0.233443
SYN_11087,0.84005463
SYN_11089,0.37899122
SYN_11090,0.44963914
SYN_11104,0.16830264
SYN_11109,0.41904497
SYN_11118,0.21741703
SYN_11127,0.32034925
SYN_11129,0.70428646
SYN_11135,0.42467248
SYN_11137,0.1256374
SYN_11138,0.60146266
SYN_11142,0.35578778
SYN_11148,0.32055834
SYN_11151,0.56756616
SYN_11161,0.44025555
SYN_11167,0.19343442
SYN_11175,0.14009036
SYN_11182,0.30578932
SYN_11197,0.37514746
SYN_11200,0.26540583
SYN_11201,0.16878076
SYN_11213,0.24946946
SYN_11214,0.3170699
SYN_11219,0.22602533
SYN_11228,0.35291672
SYN_11244,0.33641994
SYN_11251,0.66769177
SYN_11255,0.2901556
SYN_11257,0.23456858
SYN_11258,0.534444
SYN_11267,0.47875336
SYN_11272,0.34690258
SYN_11276,0.12741522
SYN_11277,0.5126658
SYN_11286,0.31644565
SYN_11288,0.58198774
SYN_11294,0.3236145
SYN_11306,0.44397098
SYN_11312,0.5952951
SYN_11325,0.31646454
SYN_11328,0.44029602
SYN_11345,0.2678005
SYN_11352,0.2732425
SYN_11359,0.08471061
SYN_11366,0.38903934
SYN_11376,0.4310578
SYN_11385,0.3660254
SYN_11395,0.4376729
SYN_11396,0.2469512
SYN_11397,0.20529439
SYN_11403,0.27945337
SYN_11416,0.30247095
SYN_11419,0.34089676
SYN_11427,0.3743069
SYN_11431,0.40739858
SYN_11442,0.4293617
SYN_11446,0.3883942
SYN_11450,0.20443687
SYN_11456,0.2129314
SYN_11468,0.29944247
SYN_11476,0.367464
SYN_11489,0.56087434
SYN_11494,0.44366634
SYN_11502,0.5109593
SYN_11505,0.48548174
SYN_11507,0.17668822
SYN_11509,0.41274914
SYN_11515,0.34527722
SYN_11516,0.41176194
SYN_11525,0.6867324
SYN_11532,0.2688265
SYN_11537,0.652814
SYN_11542,0.33276534
SYN_11549,0.10029607
SYN_11553,0.27159718
SYN_11565,0.09152339
SYN_11568,0.20093612
SYN_11579,0.4296535
SYN_11585,0.23309484
SYN_11590,0.22552194
SYN_11595,0.3659439
SYN_11598,0.49056888
SYN_11600,0.41242358
SYN_11610,0.5848238
SYN_11628,0.1306876
SYN_11632,0.34116673
SYN_11649,0.23462012
SYN_11651,0.24704944
SYN_11655,0.6154734
SYN_11658,0.2936923
SYN_11662,0.19860044
SYN_11671,0.6596467
SYN_11683,0.29881948
SYN_11690,0.48929965
SYN_11695,0.30563056
SYN_11697,0.32245085
SYN_11705,0.37378117
SYN_11706,0.11068109
SYN_11717,0.3347743
SYN_11740,0.35079092
SYN_11743,0.17324868
SYN_11744,0.25620732
SYN_11752,0.3674548
SYN_11760,0.4475835
SYN_11785,0.46278024
SYN_11789,0.5533038
SYN_11801,0.4838117
SYN_11802,0.35557798
SYN_11808,0.5384285
SYN_11825,0.26035327
SYN_11836,0.31532893
SYN_11838,0.24401167
SYN_11849,0.3867153
SYN_11863,0.2705721
SYN_11866,0.62194866
SYN_11867,0.1554432
SYN_11874,0.5660377
SYN_11884,0.48115408
SYN_11905,0.2821961
SYN_11910,0.2540517
SYN_11913,0.17693293
SYN_11924,0.3889366
SYN_11939,0.32867953
SYN_11954,0.28328
SYN_11960,0.77225876
SYN_11966,0.37832567
SYN_11967,0.27901757
SYN_11970,0.30430007
SYN_11979,0.35876197
SYN_11980,0.39117372
SYN_11981,0.13430025
SYN_11996,0.5087023
SYN_12004,0.22387756
SYN_12015,0.24737392
SYN_12021,0.28389207
SYN_12031,0.43712473
SYN_12032,0.5362465
SYN_12038,0.2678604
SYN_12039,0.13898769
SYN_12044,0.319223
SYN_12047,0.53375113
SYN_12048,0.081893235
SYN_12058,0.42296892
SYN_12062,0.13455844
SYN_12063,0.6405821
SYN_12064,0.28064427
SYN_12066,0.18843111
SYN_12078,0.23193648
SYN_12083,0.46645135
SYN_12093,0.63114065
SYN_12096,0.40524068
SYN_12104,0.34651282
SYN_12105,0.4063756
SYN_12111,0.28649127
SYN_12119,0.21996668
SYN_12129,0.35905138
SYN_12130,0.3883183
SYN_12137,0.83380157
SYN_12139,0.30490488
SYN_12141,0.24886583
SYN_12149,0.4389135
SYN_12175,0.6189781
SYN_12178,0.2876629
SYN_12179,0.151066
SYN_12185,0.44003773
SYN_12192,0.58579487
SYN_12195,0.75640994
SYN_12199,0.29427072
SYN_12200,0.737518
SYN_12211,0.3499891
SYN_12220,0.2274696
SYN_12224,0.6353073
SYN_12229,0.39973152
SYN_12235,0.37993178
SYN_12243,0.21668397
SYN_12245,0.42607304
SYN_12246,0.14848281
SYN_12248,0.17355788
SYN_12249,0.36310327
SYN_12254,0.5454317
SYN_12268,0.323752
SYN_12279,0.2784432
SYN_12308,0.47132412
SYN_12309,0.13775156
SYN_12310,0.2469926
SYN_12314,0.53955954
SYN_12315,0.49871776
SYN_12320,0.09772102
SYN_12327,0.29740593
SYN_12345,0.7739275
SYN_12354,0.6989419
SYN_12360,0.21465512
SYN_12370,0.28495508
SYN_12371,0.4581104
SYN_12374,0.10067693
SYN_12386,0.43199185
SYN_12398,0.06796738
SYN_12404,0.4443164
SYN_12411,0.38871363
SYN_12417,0.40640843
SYN_12426,0.3691011
SYN_12429,0.123795636
SYN_12430,0.359703
SYN_12432,0.2906026
SYN_12434,0.46491638
SYN_12440,0.61615187
SYN_12445,0.4254002
SYN_12447,0.30936202
SYN_12452,0.3388196
SYN_12453,0.7269296
SYN_12461,0.713065
SYN_12466,0.47566074
SYN_12473,0.27698976
SYN_12476,0.20026287
SYN_12481,0.50236243
SYN_12490,0.37716174
SYN_12494,0.53511983
SYN_12497,0.2657179
SYN_12498,0.29810488
SYN_12501,0.331819
SYN_12506,0.119849175
SYN_12513,0.31310776
SYN_12514,0.3021822
SYN_12515,0.29499936
SYN_12537,0.16676977
SYN_12538,0.3090503
SYN_12541,0.3053496
SYN_12542,0.07890031
SYN_12552,0.33265918
SYN_12555,0.22714514
SYN_12564,0.51586205
SYN_12569,0.18690906
SYN_12575,0.27861363
SYN_12593,0.5151056
SYN_12598,0.3031256
SYN_12613,0.21484259
SYN_12618,0.49395433
SYN_12619,0.19158949
SYN_12620,0.3400207
SYN_12622,0.22004771
SYN_12624,0.11796412
SYN_12629,0.4635432
SYN_12635,0.09280604
SYN_12636,0.35566446
SYN_12638,0.17098808
SYN_12647,0.35108915
SYN_12655,0.30088526
SYN_12662,0.40366775
SYN_12675,0.1762037
SYN_12681,0.15326001
SYN_12683,0.1913893
SYN_12686,0.4392059
SYN_12697,0.46672785
SYN_12708,0.3783612
SYN_12713,0.04081526
SYN_12716,0.37811098
SYN_12721,0.6130866
SYN_12725,0.373297
SYN_12727,0.3568524
SYN_12733,0.49861228
SYN_12748,0.17111331
SYN_12780,0.49498928
SYN_12783,0.19273762
SYN_12792,0.39011267
SYN_12835,0.37223846
SYN_12838,0.40296194
SYN_12853,0.45988083
SYN_12866,0.24336775
SYN_12872,0.14287041
SYN_12878,0.3283861
SYN_12906,0.49453422
SYN_12915,0.33550507
SYN_12921,0.24470541
SYN_12927,0.20391111
SYN_12929,0.2812038
SYN_12933,0.4170112
SYN_12938,0.43363714
SYN_12949,0.2640179
SYN_12955,0.6632756
SYN_12963,0.491778
SYN_12984,0.7418588
SYN_12988,0.21461117
SYN_13000,0.04443879
SYN_13009,0.22246371
SYN_13015,0.2797189
SYN_13024,0.22702502
SYN_13027,0.7186493
SYN_13029,0.3771719
SYN_13042,0.2993161
SYN_13046,0.21460271
SYN_13063,0.59024054
SYN_13064,0.5354666
SYN_13067,0.6000557
SYN_13069,0.41523692
SYN_13078,0.4541973
SYN_13085,0.20337662
SYN_13094,0.60564804
SYN_13099,0.30492088
SYN_13102,0.5565185
SYN_13117,0.2731619
SYN_13124,0.2837494
SYN_13139,0.4409274
SYN_13143,0.33480158
SYN_13145,0.20209695
SYN_13173,0.592891
SYN_13177,0.1266269
SYN_13180,0.4238259
SYN_13195,0.4231643
SYN_13201,0.3787788
SYN_13205,0.21892288
SYN_13212,0.34887588
SYN_13227,0.3759571
SYN_13233,0.76005894
SYN_13236,0.19354923
SYN_13245,0.058784273
SYN_13276,0.36601272
SYN_13287,0.44821706
SYN_13302,0.5759376
SYN_13305,0.29078293
SYN_13314,0.25952542
SYN_13316,0.20949194
SYN_13322,0.24915828
SYN_13336,0.3034438
SYN_13349,0.09210464
SYN_13351,0.14114076
SYN_13355,0.6592164
SYN_13368,0.25892717
SYN_13372,0.49521995
SYN_13381,0.4235512
SYN_13384,0.28063083
SYN_13390,0.4809492
SYN_13409,0.4993301
SYN_13414,0.2619846
SYN_13421,0.0716311
SYN_13423,0.17378318
SYN_13425,0.19820704
SYN_13432,0.3370967
SYN_13441,0.07017714
SYN_13442,0.26021665
SYN_13449,0.32955784
SYN_13458,0.42282715
SYN_13463,0.2164117
SYN_13468,0.36047396
SYN_13471,0.726532
SYN_13479,0.5735803
SYN_13481,0.29617378
SYN_13482,0.14652856
SYN_13496,0.3303491
SYN_13521,0.37712708
SYN_13525,0.29623178
SYN_13553,0.5175781
SYN_13561,0.3740294
SYN_13562,0.34355748
SYN_13584,0.22535928
SYN_13586,0.40699586
SYN_13598,0.26631603
SYN_13602,0.09613985
SYN_13603,0.22362018
SYN_13617,0.44789952
SYN_13628,0.45585415
SYN_13630,0.3253244
SYN_13644,0.48583877
SYN_13650,0.23101756
SYN_13663,0.3602264
SYN_13673,0.15594386
SYN_13675,0.2668802
SYN_13710,0.3809773
SYN_13712,0.37568483
SYN_13715,0.21763624
SYN_13720,0.37372562
SYN_13736,0.116916224
SYN_13738,0.50916076
SYN_13771,0.53112483
SYN_13779,0.4637309
SYN_13786,0.18856421
SYN_13799,0.77126557
SYN_13806,0.29908863
SYN_13812,0.6216347
SYN_13828,0.35578567
SYN_13851,0.7769037
SYN_13852,0.19878724
SYN_13893,0.24514657
SYN_13894,0.7749012
SYN_13895,0.122407876
SYN_13902,0.2914701
SYN_13905,0.047941223
SYN_13906,0.2969988
SYN_13913,0.13068902
SYN_13942,0.2630038
SYN_13945,0.18884642
SYN_13947,0.34003216
SYN_13968,0.054132234
SYN_13980,0.41746357
SYN_13983,0.660628
SYN_13984,0.093148835
SYN_13991,0.15962438
SYN_13997,0.23322679
SYN_14013,0.22075889
SYN_14015,0.32551488
SYN_14016,0.3360284
SYN_14021,0.2131918
SYN_14027,0.42100108
SYN_14028,0.2359499
SYN_14029,0.43172085
SYN_14032,0.49295273
SYN_14056,0.3903179
SYN_14066,0.14031006
SYN_14069,0.29375634
SYN_14077,0.41034824
SYN_14080,0.2957681
SYN_14081,0.45163053
SYN_14104,0.5434935
SYN_14112,0.54703194
SYN_14118,0.37901676
SYN_14135,0.33870718
SYN_14141,0.18614715
SYN_14147,0.4312255
SYN_14151,0.28164163
SYN_14155,0.3962963
SYN_14170,0.3769532
SYN_14177,0.53132594
SYN_14181,0.2692446
SYN_14184,0.27252996
SYN_14186,0.44786653
SYN_14193,0.15405548
SYN_14194,0.27462715
SYN_14197,0.24874577
SYN_14201,0.14980033
SYN_14202,0.24317428
SYN_14204,0.15215714
SYN_14213,0.23035243
SYN_14214,0.4119555
SYN_14216,0.44199803
SYN_14222,0.15223244
SYN_14229,0.36123344
SYN_14233,0.42499536
SYN_14247,0.2756823
SYN_14248,0.5329011
SYN_14257,0.34164456
SYN_14270,0.20259249
SYN_14280,0.20159256
SYN_14303,0.77229303
SYN_14312,0.3376406
SYN_14313,0.14461263
SYN_14317,0.2288861
SYN_14322,0.61042875
SYN_14330,0.18201898
SYN_14332,0.24012053
SYN_14350,0.16976413
SYN_14356,0.33981436
SYN_14357,0.5670613
SYN_14360,0.34830984
SYN_14362,0.5167294
SYN_14375,0.40111592
SYN_14376,0.16047359
SYN_14381,0.16501601
SYN_14385,0.5089987
SYN_14395,0.28149772
SYN_14400,0.20608863
SYN_14411,0.70658505
SYN_14428,0.4068161
SYN_14429,0.2042393
SYN_14431,0.47730687
SYN_14433,0.23801483
SYN_14436,0.36889106
SYN_14437,0.45554173
SYN_14445,0.14324877
SYN_14450,0.18268225
SYN_14455,0.26848462
SYN_14459,0.30341712
SYN_14463,0.3286778
SYN_14470,0.32550448
SYN_14471,0.12724553
SYN_14489,0.33762187
SYN_14494,0.1862087
SYN_14509,0.18594891
SYN_14525,0.13684893
SYN_14527,0.27694532
SYN_14541,0.17708296
SYN_14556,0.15294273
SYN_14557,0.42325336
SYN_14564,0.22788379
SYN_14579,0.43846634
SYN_14586,0.11666789
SYN_14593,0.55278635
SYN_14600,0.4904413
SYN_14601,0.29277232
SYN_14612,0.2212783
SYN_14624,0.19060385
SYN_14626,0.12180759
SYN_14629,0.46868885
SYN_14634,0.14148071
SYN_14639,0.7124393
SYN_14640,0.24169782
SYN_14655,0.43131176
SYN_14659,0.53459674
SYN_14660,0.67232925
SYN_14676,0.38358253
SYN_14693,0.3926656
SYN_14698,0.38537788
SYN_14702,0.4501586
SYN_14709,0.33352062
SYN_14714,0.28535634
SYN_14724,0.32121137
SYN_14729,0.40274477
SYN_14732,0.48258933
SYN_14751,0.5260885
SYN_14754,0.46689638
SYN_14759,0.51038516
SYN_14775,0.3991823
SYN_14793,0.08726151
SYN_14806,0.31310526
SYN_14816,0.6066089
SYN_14822,0.4886908
SYN_14833,0.23986098
SYN_14836,0.47861108
SYN_14838,0.02687834
SYN_14846,0.29787222
SYN_14849,0.7426411
SYN_14876,0.18695027
SYN_14881,0.5056955
SYN_14884,0.4648828
SYN_14898,0.15339334
SYN_14900,0.36916792
SYN_14910,0.44899434
SYN_14914,0.47658262
SYN_14921,0.3241745
SYN_14924,0.38507926
SYN_14925,0.5620206
SYN_14928,0.13387458
SYN_14929,0.33386326
SYN_14932,0.22214207
SYN_14941,0.09926756
SYN_14943,0.49877492
SYN_14944,0.6177727
SYN_14945,0.43351522
SYN_14952,0.43827492
SYN_14958,0.41114315
SYN_14960,0.4170802
SYN_14963,0.3940043
SYN_14964,0.510114
SYN_14969,0.29626378
SYN_14981,0.13422509
SYN_14982,0.38911486
SYN_14991,0.6102892
SYN_14994,0.4899208
SYN_14996,0.29781494
SYN_14998,0.48071504
SYN_15008,0.40604207
SYN_15021,0.39301053
SYN_15037,0.26652333
SYN_15038,0.23536085
SYN_15051,0.51744926
SYN_15061,0.060796715
SYN_15069,0.54067785
SYN_15083,0.40843064
SYN_15084,0.38212264
SYN_15086,0.51185054
SYN_15093,0.18871464
SYN_15101,0.5439531
SYN_15103,0.28573778
SYN_15113,0.14438143
SYN_15115,0.22108811
SYN_15126,0.7211175
SYN_15130,0.328144
SYN_15135,0.39449167
SYN_15142,0.76375276
SYN_15179,0.28930166
SYN_15186,0.24183235
SYN_15191,0.5789168
SYN_15198,0.20045021
SYN_15222,0.43961304
SYN_15223,0.22512029
SYN_15229,0.4783653
SYN_15232,0.20608683
SYN_15242,0.5781808
SYN_15245,0.31026044
SYN_15248,0.44914103
SYN_15251,0.63810897
SYN_15263,0.3458314
SYN_15269,0.40479985
SYN_15270,0.42746434
SYN_15277,0.56142485
SYN_15301,0.5784713
SYN_15308,0.33607575
SYN_15309,0.48233777
SYN_15330,0.29661518
SYN_15351,0.7367473
SYN_15367,0.30277264
SYN_15390,0.56557393
SYN_15392,0.37137735
SYN_15398,0.53754765
SYN_15403,0.25177124
SYN_15412,0.22346972
SYN_15415,0.30926004
SYN_15426,0.26289082
SYN_15431,0.5423943
SYN_15435,0.43984362
SYN_15436,0.2819415
SYN_15450,0.26860312
SYN_15451,0.20786619
SYN_15454,0.70848066
SYN_15477,0.35173032
SYN_15479,0.041843824
SYN_15483,0.33054718
SYN_15486,0.8029998
SYN_15488,0.35255218
SYN_15489,0.39815757
SYN_15490,0.22515522
SYN_15501,0.2559027
SYN_15507,0.58338934
SYN_15509,0.203992
SYN_15512,0.36063388
SYN_15516,0.16662423
SYN_15523,0.6021536
SYN_15525,0.20967834
SYN_15536,0.18957704
SYN_15537,0.1219131
SYN_15538,0.27179438
SYN_15556,0.70790577
SYN_15560,0.5842288
SYN_15567,0.38856122
SYN_15575,0.5847506
SYN_15577,0.37489069
SYN_15595,0.4137032
SYN_15605,0.44444135
SYN_15623,0.3193748
SYN_15644,0.40244156
SYN_15647,0.27060494
SYN_15650,0.07130252
SYN_15655,0.39759564
SYN_15661,0.18879671
SYN_15669,0.14357838
SYN_15671,0.5885554
SYN_15679,0.39154547
SYN_15680,0.31073478
SYN_15684,0.39404595
SYN_15692,0.2126392
SYN_15695,0.5415165
SYN_15696,0.35846132
SYN_15699,0.60760975
SYN_15710,0.27957308
SYN_15711,0.36934865
SYN_15712,0.30931368
SYN_15726,0.32468447
SYN_15730,0.327304
SYN_15736,0.10075983
SYN_15737,0.26845434
SYN_15774,0.2374832
SYN_15778,0.37825713
SYN_15779,0.29087406
SYN_15787,0.393195
SYN_15799,0.42716268
