CUST_ID,score_thin_filers,grade
SYN_6937,0.4556672,5
SYN_6940,0.21771428,3
SYN_6945,0.26070303,4
SYN_6950,0.10785645,2
SYN_6951,0.017160898,1
SYN_6952,0.20663132,3
SYN_6953,0.16252272,3
SYN_6979,0.078289464,2
SYN_6988,0.4042247,5
SYN_6999,0.0033950373,1
SYN_7002,0.009649771,1
SYN_7003,0.052557528,2
SYN_7006,0.5963474,7
SYN_7021,0.004825259,1
SYN_7031,0.44371694,5
SYN_7033,0.7054732,7
SYN_7038,0.10005692,2
SYN_7044,0.04280458,2
SYN_7048,0.09322125,2
SYN_7075,0.12013847,3
SYN_7082,0.08525156,2
SYN_7084,0.063343525,2
SYN_7097,0.037727434,2
SYN_7100,0.0057817893,1
SYN_7104,0.44708312,5
SYN_7121,0.25252882,4
SYN_7128,0.014414824,1
SYN_7135,0.2575376,4
SYN_7149,0.010405245,1
SYN_7154,0.22472513,3
SYN_7170,0.010383427,1
SYN_7175,0.67301303,7
SYN_7176,0.35784504,4
SYN_7177,0.32425067,4
SYN_7185,0.117855005,3
SYN_7187,0.40863445,5
SYN_7192,0.29969665,4
SYN_7194,0.28534982,4
SYN_7198,0.1855,3
SYN_7202,0.0142420335,1
SYN_7206,0.018282926,1
SYN_7208,0.16327941,3
SYN_7217,0.10395603,2
SYN_7223,0.3024771,4
SYN_7227,0.09487994,2
SYN_7233,0.5269824,6
SYN_7241,0.15650558,3
SYN_7249,0.16786367,3
SYN_7251,0.17824441,3
SYN_7263,0.2562423,4
SYN_7266,0.13797578,3
SYN_7273,0.2518411,4
SYN_7282,0.07962261,2
SYN_7294,0.6116755,7
SYN_7299,0.42926687,5
SYN_7305,0.22679813,3
SYN_7306,0.21941938,3
SYN_7313,0.3302453,4
SYN_7336,0.07932729,2
SYN_7344,0.10796214,2
SYN_7347,0.09113132,2
SYN_7350,0.03731762,2
SYN_7352,0.49087432,5
SYN_7360,0.4428771,5
SYN_7361,0.13207448,3
SYN_7363,0.4170696,5
SYN_7367,0.16881426,3
SYN_7369,0.18262337,3
SYN_7376,0.045043275,2
SYN_7385,0.5148402,6
SYN_7393,0.28807068,4
SYN_7401,0.18793423,3
SYN_7405,0.53171,6
SYN_7407,0.5459316,6
SYN_7408,0.20344087,3
SYN_7411,0.028161842,1
SYN_7443,0.009586653,1
SYN_7484,0.038893733,2
SYN_7498,0.25662673,4
SYN_7500,0.25707215,4
SYN_7505,0.088536575,2
SYN_7510,0.0051564425,1
SYN_7511,0.03618743,2
SYN_7518,0.46223962,5
SYN_7526,0.30765504,4
SYN_7530,0.043203454,2
SYN_7539,0.5228706,6
SYN_7540,0.5981418,7
SYN_7543,0.20985568,3
SYN_7548,0.36570928,4
SYN_7550,0.20504889,3
SYN_7554,0.09899601,2
SYN_7556,0.005308233,1
SYN_7560,0.42513442,5
SYN_7569,0.1344947,3
SYN_7580,0.0010911921,1
SYN_7586,0.21266514,3
SYN_7597,0.07835282,2
SYN_7602,0.21514419,3
SYN_7604,0.0043683634,1
SYN_7605,0.46967018,5
SYN_7617,0.30462652,4
SYN_7621,0.25795487,4
SYN_7635,0.31307742,4
SYN_7643,0.25599545,4
SYN_7648,0.727492,7
SYN_7649,0.048413258,2
SYN_7651,0.7445488,8
SYN_7652,0.20534778,3
SYN_7655,0.65543574,7
SYN_7661,0.009663656,1
SYN_7670,0.2796316,4
SYN_7676,0.44543537,5
SYN_7682,0.5305705,6
SYN_7685,0.22903416,3
SYN_7699,0.5377519,6
SYN_7707,0.37971592,5
SYN_7710,0.2586756,4
SYN_7719,0.26158848,4
SYN_7723,0.59170175,6
SYN_7750,0.36229372,4
SYN_7767,0.21361865,3
SYN_7773,0.74159294,7
SYN_7794,0.27878478,4
SYN_7804,0.01996659,1
SYN_7814,0.37034962,5
SYN_7820,0.20359659,3
SYN_7839,0.24791035,4
SYN_7844,0.09003319,2
SYN_7845,0.021840375,1
SYN_7855,7.9538266e-05,1
SYN_7864,0.35063607,4
SYN_7866,0.2049268,3
SYN_7868,0.406428,5
SYN_7881,0.23202753,3
SYN_7884,0.042299144,2
SYN_7888,0.19437726,3
SYN_7897,0.006242762,1
SYN_7899,0.11517455,3
SYN_7903,0.15813251,3
SYN_7908,0.0054507353,1
SYN_7914,0.48389107,5
SYN_7915,0.2533954,4
SYN_7920,0.18794325,3
SYN_7923,0.30498576,4
SYN_7926,0.14801878,3
SYN_7933,0.2259643,3
SYN_7937,0.0676621,2
SYN_7938,0.46538368,5
SYN_7964,0.35712975,4
SYN_7975,0.24521962,4
SYN_7979,0.09432485,2
SYN_7989,0.19933452,3
SYN_7998,0.010300991,1
SYN_8000,0.0014002349,1
SYN_8020,0.26964617,4
SYN_8032,0.3795191,5
SYN_8051,0.09089031,2
SYN_8054,0.39502144,5
SYN_8075,0.043749593,2
SYN_8084,0.012620367,1
SYN_8093,0.051902797,2
SYN_8099,0.13137257,3
SYN_8102,0.26944807,4
SYN_8112,0.0023614438,1
SYN_8116,0.39809233,5
SYN_8120,0.13300848,3
SYN_8121,0.1792801,3
SYN_8130,0.28614473,4
SYN_8132,0.25602567,4
SYN_8155,0.119173646,3
SYN_8161,0.070971265,2
SYN_8163,0.025919704,1
SYN_8166,0.08972919,2
SYN_8179,0.47374347,5
SYN_8201,0.054679953,2
SYN_8212,0.396355,5
SYN_8227,0.4953362,5
SYN_8240,0.056302067,2
SYN_8252,0.38128594,5
SYN_8269,0.100947045,2
SYN_8280,0.20960583,3
SYN_8286,0.04804259,2
SYN_8292,0.010795073,1
SYN_8299,0.06325336,2
SYN_8301,0.27639216,4
SYN_8314,0.105014145,2
SYN_8317,0.093289204,2
SYN_8344,0.09823967,2
SYN_8347,0.3460049,4
SYN_8350,0.06936516,2
SYN_8351,0.45938948,5
SYN_8352,0.18682854,3
SYN_8353,0.36889172,5
SYN_8357,0.41146734,5
SYN_8363,0.2540703,4
SYN_8372,0.12865049,3
SYN_8374,0.004661991,1
SYN_8383,0.48174775,5
SYN_8387,0.1887264,3
SYN_8396,0.05736398,2
SYN_8399,0.26122847,4
SYN_8406,0.41642547,5
SYN_8407,0.5591547,6
SYN_8408,0.28907794,4
SYN_8412,0.34757537,4
SYN_8433,0.2504067,4
SYN_8441,0.21806228,3
SYN_8444,0.10317247,2
SYN_8447,0.19089511,3
SYN_8459,0.05977453,2
SYN_8466,0.38962206,5
SYN_8484,0.17415546,3
SYN_8488,0.13504492,3
SYN_8492,0.061132453,2
SYN_8494,0.21165971,3
SYN_8501,0.015221537,1
SYN_8509,0.4049719,5
SYN_8519,0.3926912,5
SYN_8533,0.32495546,4
SYN_8534,0.60186845,7
SYN_8544,0.33043033,4
SYN_8555,0.10260753,2
SYN_8561,0.042594023,2
SYN_8583,0.013635142,1
SYN_8597,0.54283977,6
SYN_8599,0.2517592,4
SYN_8602,0.2793455,4
SYN_8607,0.15205446,3
SYN_8614,0.034502987,2
SYN_8624,0.49580488,5
SYN_8640,0.006178003,1
SYN_8648,0.04937332,2
SYN_8651,0.2058306,3
SYN_8665,0.07003551,2
SYN_8672,0.16927454,3
SYN_8676,0.043997955,2
SYN_8684,0.52032167,6
SYN_8685,0.39606524,5
SYN_8698,0.25386134,4
SYN_8699,0.22488102,3
SYN_8700,0.29642144,4
SYN_8716,0.23637435,4
SYN_8718,0.011978817,1
SYN_8719,0.3471518,4
SYN_8721,0.1701882,3
SYN_8723,0.18376425,3
SYN_8726,0.0154010635,1
SYN_8731,0.13857852,3
SYN_8747,0.18265791,3
SYN_8748,0.08181064,2
SYN_8753,0.4598495,5
SYN_8759,0.08379172,2
SYN_8785,0.053388834,2
SYN_8808,0.0845827,2
SYN_8812,0.41091347,5
SYN_8830,0.6854203,7
SYN_8831,0.36401743,4
SYN_8832,0.6856518,7
SYN_8843,0.14563774,3
SYN_8844,0.65427315,7
SYN_8846,0.23139414,3
SYN_8854,0.24622497,4
SYN_8875,0.37547714,5
SYN_8876,0.15313084,3
SYN_8882,0.2688687,4
SYN_8888,0.36379823,4
SYN_8902,0.28588083,4
SYN_8928,0.27892354,4
SYN_8932,0.17102918,3
SYN_8934,0.0035771942,1
SYN_8946,0.0052172146,1
SYN_8948,0.016691128,1
SYN_8953,0.2148359,3
SYN_8954,0.42164963,5
SYN_8958,0.022314604,1
SYN_8963,0.19327517,3
SYN_8982,0.05571138,2
SYN_8983,0.36020675,4
SYN_8995,0.038900893,2
SYN_9005,0.08028408,2
SYN_9010,0.46315807,5
SYN_9016,0.13490398,3
SYN_9026,0.06901971,2
SYN_9044,0.22270235,3
SYN_9052,0.18043162,3
SYN_9059,0.35013738,4
SYN_9061,0.23430908,4
SYN_9068,0.3377795,4
SYN_9092,0.15288913,3
SYN_9099,0.30795303,4
SYN_9112,0.07145831,2
SYN_9117,0.41035724,5
SYN_9123,0.2660304,4
SYN_9127,0.015451174,1
SYN_9133,0.3297133,4
SYN_9143,0.39986485,5
SYN_9169,0.08908328,2
SYN_9185,0.31539488,4
SYN_9204,0.39993212,5
SYN_9214,0.31232485,4
SYN_9218,0.2159056,3
SYN_9231,0.25322488,4
SYN_9240,0.6176836,7
SYN_9250,0.66283053,7
SYN_9251,0.37317517,5
SYN_9260,0.4152453,5
SYN_9261,0.006152158,1
SYN_9262,0.23675098,4
SYN_9271,0.19260974,3
SYN_9275,0.27477714,4
SYN_9290,0.4472732,5
SYN_9296,0.25442657,4
SYN_9307,0.46497703,5
SYN_9318,0.010539409,1
SYN_9322,0.26816028,4
SYN_9324,0.15065725,3
SYN_9331,0.36743703,4
SYN_9337,0.15176445,3
SYN_9352,0.0638643,2
SYN_9353,0.09059353,2
SYN_9357,0.47994888,5
SYN_9386,0.0043139914,1
SYN_9387,0.6076508,7
SYN_9390,0.061915025,2
SYN_9400,0.2387176,4
SYN_9405,0.32948703,4
SYN_9406,0.31147078,4
SYN_9418,0.033351112,2
SYN_9422,0.17035326,3
SYN_9423,0.2875492,4
SYN_9424,0.34231722,4
SYN_9437,0.081162706,2
SYN_9447,0.26036122,4
SYN_9458,0.31353423,4
SYN_9461,0.20822814,3
SYN_9464,0.019415766,1
SYN_9469,0.24099636,4
SYN_9482,0.0154552,1
SYN_9487,0.010804588,1
SYN_9491,0.22474526,3
SYN_9493,0.29760963,4
SYN_9496,0.49985877,6
SYN_9497,0.28278112,4
SYN_9505,0.1857105,3
SYN_9510,0.257935,4
SYN_9517,0.082379244,2
SYN_9518,0.30720478,4
SYN_9533,0.31280625,4
SYN_9538,0.2017774,3
SYN_9541,0.30497664,4
SYN_9543,0.16683616,3
SYN_9549,0.34186187,4
SYN_9553,0.414248,5
SYN_9556,0.14645994,3
SYN_9558,0.10529918,2
SYN_9559,0.11128958,2
SYN_9571,0.2464397,4
SYN_9574,0.06945018,2
SYN_9578,0.029535552,1
SYN_9580,0.4576561,5
SYN_9582,0.07073705,2
SYN_9584,0.09914968,2
SYN_9586,0.31165317,4
SYN_9595,0.11551437,3
SYN_9602,0.45631373,5
SYN_9616,0.34921813,4
SYN_9620,0.5087064,6
SYN_9622,0.2112382,3
SYN_9624,0.047566686,2
SYN_9632,0.27972963,4
SYN_9636,0.18521903,3
SYN_9638,0.35264772,4
SYN_9644,0.23293516,3
SYN_9648,0.38060594,5
SYN_9658,0.26443163,4
SYN_9673,0.06762908,2
SYN_9678,0.1342162,3
SYN_9681,0.66932666,7
SYN_9686,0.36649147,4
SYN_9688,0.13266358,3
SYN_9692,0.045709677,2
SYN_9694,0.17701589,3
SYN_9709,0.30322656,4
SYN_9710,0.14737277,3
SYN_9731,0.6822396,7
SYN_9738,0.0144139975,1
SYN_9749,0.23441058,4
SYN_9756,0.09399499,2
SYN_9776,0.1496914,3
SYN_9778,0.23158728,3
SYN_9785,0.11996193,3
SYN_9797,0.03583174,2
SYN_9804,0.13238482,3
SYN_9805,0.24633999,4
SYN_9811,0.27923852,4
SYN_9814,0.09221083,2
SYN_9815,0.18505718,3
SYN_9816,0.0607674,2
SYN_9828,0.44822016,5
SYN_9836,0.33035597,4
SYN_9838,0.267573,4
SYN_9849,0.21485126,3
SYN_9867,0.11139511,2
SYN_9883,0.34154242,4
SYN_9889,0.021578662,1
SYN_9911,0.5307256,6
SYN_9913,0.08491833,2
SYN_9917,0.23394959,4
SYN_9925,0.32870117,4
SYN_9926,0.3137327,4
SYN_9935,0.05663031,2
SYN_9944,0.5944536,7
SYN_9945,0.16361971,3
SYN_9950,0.26137143,4
SYN_9952,0.22517274,3
SYN_9962,0.07281097,2
SYN_9968,0.20492896,3
SYN_9974,0.31086338,4
SYN_9997,0.15956345,3
SYN_9998,0.19049913,3
SYN_10002,0.09382289,2
SYN_10011,0.1467466,3
SYN_10012,0.10629473,2
SYN_10013,0.43498367,5
SYN_10020,0.010515344,1
SYN_10024,0.3419452,4
SYN_10025,0.36039472,4
SYN_10027,0.11959948,3
SYN_10046,0.23100224,3
SYN_10048,0.1043356,2
SYN_10051,0.33288532,4
SYN_10057,0.5874708,6
SYN_10058,0.4585402,5
SYN_10059,0.20809683,3
SYN_10060,0.10632956,2
SYN_10068,0.18239203,3
SYN_10077,0.82348955,8
SYN_10084,0.6359174,7
SYN_10093,0.0014721783,1
SYN_10108,0.035080954,2
SYN_10109,0.28128797,4
SYN_10112,0.16613926,3
SYN_10135,0.2766665,4
SYN_10138,0.03545875,2
SYN_10142,0.4420418,5
SYN_10145,0.6421446,7
SYN_10153,0.23398836,4
SYN_10155,0.0588656,2
SYN_10160,0.05591321,2
SYN_10165,0.38046572,5
SYN_10184,0.12713568,3
SYN_10185,0.06318666,2
SYN_10196,0.0064005,1
SYN_10211,0.40366393,5
SYN_10221,0.43379724,5
SYN_10243,0.353872,4
SYN_10257,0.45274594,5
SYN_10268,0.08902562,2
SYN_10272,0.016202705,1
SYN_10273,0.36614725,4
SYN_10277,0.13625672,3
SYN_10278,0.006498824,1
SYN_10304,0.20587727,3
SYN_10305,0.117529795,3
SYN_10327,0.27923176,4
SYN_10330,0.14917527,3
SYN_10331,0.1295477,3
SYN_10333,0.050698884,2
SYN_10334,0.19747828,3
SYN_10353,0.09851752,2
SYN_10357,0.094844386,2
SYN_10364,0.11606487,3
SYN_10387,0.4059538,5
SYN_10440,0.24958655,4
SYN_10444,0.011177003,1
SYN_10458,0.26854894,4
SYN_10464,0.33563215,4
SYN_10467,0.39403397,5
SYN_10480,0.47540653,5
SYN_10487,0.046709977,2
SYN_10506,0.09139898,2
SYN_10510,0.48662934,5
SYN_10529,0.5195607,6
SYN_10577,0.3431645,4
SYN_10594,0.14418599,3
SYN_10597,0.5091006,6
SYN_10604,0.054603364,2
SYN_10605,0.034760967,2
SYN_10607,0.015546174,1
SYN_10614,0.14235884,3
SYN_10635,0.07029618,2
SYN_10643,0.030676484,1
SYN_10644,0.42223004,5
SYN_10656,0.2703939,4
SYN_10658,0.0037862812,1
SYN_10661,0.10454172,2
SYN_10670,0.0010249721,1
SYN_10681,0.19296746,3
SYN_10687,0.109687075,2
SYN_10691,0.6471241,7
SYN_10696,0.24686942,4
SYN_10710,0.4998792,6
SYN_10730,0.22078124,3
SYN_10735,0.2837024,4
SYN_10747,0.32861328,4
SYN_10759,0.56128514,6
SYN_10761,0.2572765,4
SYN_10767,0.690349,7
SYN_10782,0.27639887,4
SYN_10797,0.020370666,1
SYN_10800,0.2999693,4
SYN_10802,0.19578671,3
SYN_10810,0.19718163,3
SYN_10818,0.48767528,5
SYN_10819,0.06721334,2
SYN_10830,0.4587432,5
SYN_10837,0.1931226,3
SYN_10862,0.28058103,4
SYN_10867,0.08663748,2
SYN_10869,0.08115958,2
SYN_10880,0.041714914,2
SYN_10881,0.18980338,3
SYN_10895,0.19025452,3
SYN_10922,0.031544063,1
SYN_10925,0.24625634,4
SYN_10934,0.0713959,2
SYN_10938,0.025819663,1
SYN_10943,0.10048625,2
SYN_10948,0.065369315,2
SYN_10958,0.33696866,4
SYN_10959,0.021100387,1
SYN_10963,0.060979504,2
SYN_10965,0.5046258,6
SYN_10969,0.5270336,6
SYN_10980,0.31009698,4
SYN_10989,0.41229138,5
SYN_10998,0.2373945,4
SYN_11000,0.4456097,5
SYN_11004,0.08851953,2
SYN_11007,0.07492566,2
SYN_11013,0.47201037,5
SYN_11014,0.1517866,3
SYN_11024,0.13314354,3
SYN_11029,0.5858346,6
SYN_11044,0.12176877,3
SYN_11046,0.08603914,2
SYN_11062,0.012509223,1
SYN_11066,0.43199748,5
SYN_11077,0.22295175,3
SYN_11078,0.09970489,2
SYN_11080,0.17576495,3
SYN_11086,0.112502314,2
SYN_11087,0.87435114,9
SYN_11089,0.33703628,4
SYN_11090,0.4203643,5
SYN_11104,0.026955895,1
SYN_11109,0.33150923,4
SYN_11118,0.21397027,3
SYN_11127,0.27310658,4
SYN_11129,0.68914986,7
SYN_11135,0.056820482,2
SYN_11137,0.07717509,2
SYN_11138,0.33994564,4
SYN_11142,0.24480398,4
SYN_11148,0.25014302,4
SYN_11151,0.74424964,7
SYN_11161,0.35142496,4
SYN_11167,0.09715259,2
SYN_11175,0.079664744,2
SYN_11182,0.027119927,1
SYN_11197,0.113843806,2
SYN_11200,0.04472061,2
SYN_11201,0.084835455,2
SYN_11213,0.012962276,1
SYN_11214,0.09866531,2
SYN_11219,0.03169637,2
SYN_11228,0.36401355,4
SYN_11244,0.3491313,4
SYN_11251,0.24285506,4
SYN_11255,0.06145103,2
SYN_11257,0.16673286,3
SYN_11258,0.2566314,4
SYN_11267,0.4315953,5
SYN_11272,0.12743382,3
SYN_11276,0.21603914,3
SYN_11277,0.3263166,4
SYN_11286,0.2620562,4
SYN_11288,0.5094346,6
SYN_11294,0.3104969,4
SYN_11306,0.09725333,2
SYN_11312,0.6371214,7
SYN_11325,0.21745287,3
SYN_11328,0.49012735,5
SYN_11345,0.30869114,4
SYN_11352,0.02095762,1
SYN_11359,0.00951825,1
SYN_11366,0.13908668,3
SYN_11376,0.32437772,4
SYN_11385,0.34708974,4
SYN_11395,0.13868186,3
SYN_11396,0.23191401,3
SYN_11397,0.16139956,3
SYN_11403,0.20110016,3
SYN_11416,0.23425925,4
SYN_11419,0.25930813,4
SYN_11427,0.18787314,3
SYN_11431,0.20512785,3
SYN_11442,0.0791606,2
SYN_11446,0.26032978,4
SYN_11450,0.1697375,3
SYN_11456,0.006045768,1
SYN_11468,0.108197905,2
SYN_11476,0.334902,4
SYN_11489,0.20184483,3
SYN_11494,0.12351893,3
SYN_11502,0.48065993,5
SYN_11505,0.28164425,4
SYN_11507,0.1584082,3
SYN_11509,0.38498586,5
SYN_11515,0.393389,5
SYN_11516,0.36393,4
SYN_11525,0.6775255,7
SYN_11532,0.17198509,3
SYN_11537,0.3355729,4
SYN_11542,0.033262815,2
SYN_11549,0.09719955,2
SYN_11553,0.03824103,2
SYN_11565,0.06665524,2
SYN_11568,0.06513732,2
SYN_11579,0.4520715,5
SYN_11585,0.19834949,3
SYN_11590,0.23392843,4
SYN_11595,0.0033242344,1
SYN_11598,0.48474213,5
SYN_11600,0.14843147,3
SYN_11610,0.26642776,4
SYN_11628,0.0056610676,1
SYN_11632,0.32777482,4
SYN_11649,0.25078514,4
SYN_11651,0.19218422,3
SYN_11655,0.42391175,5
SYN_11658,0.16562745,3
SYN_11662,0.17118554,3
SYN_11671,0.23404917,4
SYN_11683,0.08697194,2
SYN_11690,0.2558144,4
SYN_11695,0.29895884,4
SYN_11697,0.2821526,4
SYN_11705,0.00061126717,1
SYN_11706,0.032358587,2
SYN_11717,0.29687434,4
SYN_11740,0.38828555,5
SYN_11743,0.08448476,2
SYN_11744,0.34949845,4
SYN_11752,0.062607445,2
SYN_11760,0.3119233,4
SYN_11785,0.2833479,4
SYN_11789,0.039450306,2
SYN_11801,0.45278832,5
SYN_11802,0.34646472,4
SYN_11808,0.6556373,7
SYN_11825,0.2928703,4
SYN_11836,0.20850945,3
SYN_11838,0.17982744,3
SYN_11849,0.23685275,4
SYN_11863,0.11154198,2
SYN_11866,0.13113742,3
SYN_11867,0.08250715,2
SYN_11874,0.05072171,2
SYN_11884,0.2506647,4
SYN_11905,0.27266985,4
SYN_11910,0.20044678,3
SYN_11913,0.08585357,2
SYN_11924,0.51075745,6
SYN_11939,0.29988167,4
SYN_11954,0.14992641,3
SYN_11960,0.8421694,8
SYN_11966,0.3348417,4
SYN_11967,0.19085129,3
SYN_11970,0.2444037,4
SYN_11979,0.19019608,3
SYN_11980,0.3438909,4
SYN_11981,0.014840771,1
SYN_11996,0.49299833,5
SYN_12004,0.19539702,3
SYN_12015,0.2187842,3
SYN_12021,0.05585038,2
SYN_12031,0.18910897,3
SYN_12032,0.4160241,5
SYN_12038,0.057479136,2
SYN_12039,0.17251377,3
SYN_12044,0.09941938,2
SYN_12047,0.6254555,7
SYN_12048,0.022430046,1
SYN_12058,0.243578,4
SYN_12062,0.096953474,2
SYN_12063,0.52358234,6
SYN_12064,0.23008029,3
SYN_12066,0.13598897,3
SYN_12078,0.22345185,3
SYN_12083,0.40146714,5
SYN_12093,0.55642235,6
SYN_12096,0.017622104,1
SYN_12104,0.35976362,4
SYN_12105,0.1000437,2
SYN_12111,0.31260246,4
SYN_12119,0.2016229,3
SYN_12129,0.40641847,5
SYN_12130,0.40727195,5
SYN_12137,0.44204423,5
SYN_12139,0.053163387,2
SYN_12141,0.20764992,3
SYN_12149,0.2623806,4
SYN_12175,0.45673385,5
SYN_12178,0.21717505,3
SYN_12179,0.08635028,2
SYN_12185,0.4243048,5
SYN_12192,0.04904079,2
SYN_12195,0.78351253,8
SYN_12199,0.012099833,1
SYN_12200,0.7368199,7
SYN_12211,0.4091773,5
SYN_12220,0.11639394,3
SYN_12224,0.5824201,6
SYN_12229,0.3338693,4
SYN_12235,0.23083767,3
SYN_12243,0.11407532,2
SYN_12245,0.37820715,5
SYN_12246,0.058121648,2
SYN_12248,0.014852718,1
SYN_12249,0.07102901,2
SYN_12254,0.652164,7
SYN_12268,0.15659414,3
SYN_12279,0.22993419,3
SYN_12308,0.33065787,4
SYN_12309,0.05757051,2
SYN_12310,0.12795891,3
SYN_12314,0.18835115,3
SYN_12315,0.46995446,5
SYN_12320,0.034746226,2
SYN_12327,0.22241592,3
SYN_12345,0.3908998,5
SYN_12354,0.46864417,5
SYN_12360,0.16996498,3
SYN_12370,0.17848872,3
SYN_12371,0.5231103,6
SYN_12374,0.026847595,1
SYN_12386,0.33258563,4
SYN_12398,0.010311409,1
SYN_12404,0.53792137,6
SYN_12411,0.28517902,4
SYN_12417,0.38550723,5
SYN_12426,0.10853083,2
SYN_12429,0.064333186,2
SYN_12430,0.55961937,6
SYN_12432,0.2250513,3
SYN_12434,0.3945085,5
SYN_12440,0.67848486,7
SYN_12445,0.4957267,5
SYN_12447,0.2357963,4
SYN_12452,0.22709523,3
SYN_12453,0.65434724,7
SYN_12461,0.6573435,7
SYN_12466,0.22250052,3
SYN_12473,0.20678405,3
SYN_12476,0.17278981,3
SYN_12481,0.4772043,5
SYN_12490,0.15634196,3
SYN_12494,0.31191003,4
SYN_12497,0.15417348,3
SYN_12498,0.076061055,2
SYN_12501,0.31949922,4
SYN_12506,0.10695289,2
SYN_12513,0.1265598,3
SYN_12514,0.19271363,3
SYN_12515,0.3801852,5
SYN_12537,0.10876867,2
SYN_12538,0.1345986,3
SYN_12541,0.18524484,3
SYN_12542,0.047191136,2
SYN_12552,0.17415185,3
SYN_12555,0.20768903,3
SYN_12564,0.42187908,5
SYN_12569,0.03142529,1
SYN_12575,0.03591024,2
SYN_12593,0.091485314,2
SYN_12598,0.26272127,4
SYN_12613,0.18129238,3
SYN_12618,0.49857688,5
SYN_12619,0.17167585,3
SYN_12620,0.31116834,4
SYN_12622,0.20487006,3
SYN_12624,0.059761167,2
SYN_12629,0.32621956,4
SYN_12635,0.08958727,2
SYN_12636,0.14707127,3
SYN_12638,0.12995797,3
SYN_12647,0.12971699,3
SYN_12655,0.28579825,4
SYN_12662,0.08945105,2
SYN_12675,0.06240303,2
SYN_12681,0.1128288,2
SYN_12683,0.1740897,3
SYN_12686,0.23894277,4
SYN_12697,0.36783692,4
SYN_12708,0.34218258,4
SYN_12713,0.009087119,1
SYN_12716,0.28506404,4
SYN_12721,0.6661978,7
SYN_12725,0.29493898,4
SYN_12727,0.5900113,6
SYN_12733,0.4952899,5
SYN_12748,0.089694045,2
SYN_12780,0.08853975,2
SYN_12783,0.029735917,1
SYN_12792,0.37948188,5
SYN_12835,0.30235085,4
SYN_12838,0.2281846,3
SYN_12853,0.4497656,5
SYN_12866,0.0024122752,1
SYN_12872,0.038900528,2
SYN_12878,0.24408267,4
SYN_12906,0.48446575,5
SYN_12915,0.18095559,3
SYN_12921,0.105365105,2
SYN_12927,0.013317038,1
SYN_12929,0.22221617,3
SYN_12933,0.42468736,5
SYN_12938,0.4094586,5
SYN_12949,0.18312086,3
SYN_12955,0.52560776,6
SYN_12963,0.2553348,4
SYN_12984,0.81198263,8
SYN_12988,0.15106778,3
SYN_13000,0.05697289,2
SYN_13009,0.16981839,3
SYN_13015,0.087058276,2
SYN_13024,0.1710236,3
SYN_13027,0.44799894,5
SYN_13029,0.13475305,3
SYN_13042,0.29155472,4
SYN_13046,0.0033540844,1
SYN_13063,0.23935463,4
SYN_13064,0.051769223,2
SYN_13067,0.11087908,2
SYN_13069,0.19116908,3
SYN_13078,0.015196969,1
SYN_13085,0.010215185,1
SYN_13094,0.5394552,6
SYN_13099,0.21697912,3
SYN_13102,0.57138854,6
SYN_13117,0.17671709,3
SYN_13124,0.23905128,4
SYN_13139,0.41976446,5
SYN_13143,0.21904713,3
SYN_13145,0.048257813,2
SYN_13173,0.35091826,4
SYN_13177,0.011812297,1
SYN_13180,0.45736828,5
SYN_13195,0.41344774,5
SYN_13201,0.29257435,4
SYN_13205,0.09208669,2
SYN_13212,0.2987124,4
SYN_13227,0.2719778,4
SYN_13233,0.70387197,7
SYN_13236,0.16385779,3
SYN_13245,0.044814397,2
SYN_13276,0.19114609,3
SYN_13287,0.43762076,5
SYN_13302,0.64028215,7
SYN_13305,0.20603941,3
SYN_13314,0.17153463,3
SYN_13316,0.16282155,3
SYN_13322,0.22033854,3
SYN_13336,0.19286908,3
SYN_13349,0.076987766,2
SYN_13351,0.0302662,1
SYN_13355,0.57038224,6
SYN_13368,0.05327382,2
SYN_13372,0.5375862,6
SYN_13381,0.31782413,4
SYN_13384,0.21921249,3
SYN_13390,0.21636793,3
SYN_13409,0.00863314,1
SYN_13414,0.15105107,3
SYN_13421,0.02107326,1
SYN_13423,0.19680285,3
SYN_13425,0.12135925,3
SYN_13432,0.19913882,3
SYN_13441,0.022202844,1
SYN_13442,0.15026048,3
SYN_13449,0.2249798,3
SYN_13458,0.20253538,3
SYN_13463,0.25046232,4
SYN_13468,0.06512154,2
SYN_13471,0.7338386,7
SYN_13479,0.13703997,3
SYN_13481,0.06409972,2
SYN_13482,0.059177764,2
SYN_13496,0.23700152,4
SYN_13521,0.12621422,3
SYN_13525,0.25387508,4
SYN_13553,0.42002153,5
SYN_13561,0.39506656,5
SYN_13562,0.31905884,4
SYN_13584,0.2162143,3
SYN_13586,0.40250537,5
SYN_13598,0.1998224,3
SYN_13602,0.040570203,2
SYN_13603,0.08320048,2
SYN_13617,0.2155036,3
SYN_13628,0.27274194,4
SYN_13630,0.32893813,4
SYN_13644,0.10663544,2
SYN_13650,0.06612622,2
SYN_13663,0.33600155,4
SYN_13673,0.08019654,2
SYN_13675,0.17028053,3
SYN_13710,0.38336068,5
SYN_13712,0.30885074,4
SYN_13715,0.15906993,3
SYN_13720,0.031079968,1
SYN_13736,0.041839965,2
SYN_13738,0.19299342,3
SYN_13771,0.46182135,5
SYN_13779,0.22161415,3
SYN_13786,0.08978373,2
SYN_13799,0.5998713,7
SYN_13806,0.020160709,1
SYN_13812,0.39501268,5
